Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		2023	Unique_Item_Requests	1	1	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		2023	Total_Item_Requests	1	1	0
Surgical Endoscopy	Springer-Verlag		SpringerLink		SN:464	0930-2794	1432-2218		2011	Unique_Item_Requests	1	1	0
Surgical Endoscopy	Springer-Verlag		SpringerLink		SN:464	0930-2794	1432-2218		2011	Total_Item_Requests	1	1	0
Surgical Endoscopy	Springer US		SpringerLink	10.1007/464.1432-2218	SN:464	0930-2794	1432-2218		2016	Unique_Item_Requests	1	1	0
Surgical Endoscopy	Springer US		SpringerLink	10.1007/464.1432-2218	SN:464	0930-2794	1432-2218		2016	Total_Item_Requests	1	1	0
Surveys in Geophysics	Springer Netherlands		SpringerLink	10.1007/10712.1573-0956	SN:10712	0169-3298	1573-0956		2014	Unique_Item_Requests	1	1	0
Surveys in Geophysics	Springer Netherlands		SpringerLink	10.1007/10712.1573-0956	SN:10712	0169-3298	1573-0956		2014	Total_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink		SN:11625	1862-4065	1862-4057		2011	Unique_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink		SN:11625	1862-4065	1862-4057		2011	Total_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2015	Unique_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2015	Total_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2019	Unique_Item_Requests	2	2	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2019	Total_Item_Requests	2	2	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2021	Unique_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		2021	Total_Item_Requests	2	2	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1986	Unique_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1986	Total_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1987	Unique_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1987	Total_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1990	Unique_Item_Requests	2	2	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		1990	Total_Item_Requests	2	2	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		2000	Unique_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		2000	Total_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		2003	Unique_Item_Requests	1	1	0
Systematic Parasitology	Kluwer Academic Publishers		SpringerLink		SN:11230	0165-5752	1573-5192		2003	Total_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2010	Unique_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2010	Total_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2011	Unique_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2011	Total_Item_Requests	2	2	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2013	Unique_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink		SN:11230	0165-5752	1573-5192		2013	Total_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2015	Unique_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2015	Total_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2017	Unique_Item_Requests	2	2	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2017	Total_Item_Requests	3	3	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2020	Unique_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2020	Total_Item_Requests	1	1	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2023	Unique_Item_Requests	3	3	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2023	Total_Item_Requests	3	3	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2024	Unique_Item_Requests	18	18	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		2024	Total_Item_Requests	23	23	0
Systemic Practice and Action Research	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11213	1094-429X	1573-9295		1998	Unique_Item_Requests	1	1	0
Systemic Practice and Action Research	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11213	1094-429X	1573-9295		1998	Total_Item_Requests	1	1	0
Systemic Practice and Action Research	Springer US		SpringerLink	10.1007/11213.1573-9295	SN:11213	1094-429X	1573-9295		2021	Unique_Item_Requests	1	1	0
Systemic Practice and Action Research	Springer US		SpringerLink	10.1007/11213.1573-9295	SN:11213	1094-429X	1573-9295		2021	Total_Item_Requests	1	1	0
Systems Microbiology and Biomanufacturing	Springer Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		2022	Unique_Item_Requests	1	1	0
Systems Microbiology and Biomanufacturing	Springer Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		2022	Total_Item_Requests	1	1	0
Systems Microbiology and Biomanufacturing	Springer Nature Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		2024	Unique_Item_Requests	2	2	0
Systems Microbiology and Biomanufacturing	Springer Nature Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		2024	Total_Item_Requests	5	5	0
The American Journal of Psychoanalysis	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11231	0002-9548	1573-6741		2004	Unique_Item_Requests	1	1	0
The American Journal of Psychoanalysis	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11231	0002-9548	1573-6741		2004	Total_Item_Requests	1	1	0
The Asia-Pacific Education Researcher	Springer Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		2018	Unique_Item_Requests	1	1	0
The Asia-Pacific Education Researcher	Springer Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		2018	Total_Item_Requests	1	1	0
The Asia-Pacific Education Researcher	Springer Nature Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		2023	Unique_Item_Requests	5	5	0
The Asia-Pacific Education Researcher	Springer Nature Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		2023	Total_Item_Requests	8	8	0
The Australian Educational Researcher	Springer Netherlands		SpringerLink	10.1007/13384.2210-5328	SN:13384	0311-6999	2210-5328		2023	Unique_Item_Requests	1	1	0
The Australian Educational Researcher	Springer Netherlands		SpringerLink	10.1007/13384.2210-5328	SN:13384	0311-6999	2210-5328		2023	Total_Item_Requests	2	2	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		2018	Unique_Item_Requests	1	1	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		2018	Total_Item_Requests	1	1	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		2022	Unique_Item_Requests	1	1	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		2022	Total_Item_Requests	1	1	0
The ISME Journal	Nature Publishing Group UK		nature.com		SN:41396	1751-7362	1751-7370		2013	Unique_Item_Requests	1	1	0
The ISME Journal	Nature Publishing Group UK		nature.com		SN:41396	1751-7362	1751-7370		2013	Total_Item_Requests	1	1	0
The ISME Journal	Nature Publishing Group UK		nature.com	10.1038/41396.1751-7370	SN:41396	1751-7362	1751-7370		2020	Unique_Item_Requests	1	1	0
The ISME Journal	Nature Publishing Group UK		nature.com	10.1038/41396.1751-7370	SN:41396	1751-7362	1751-7370		2020	Total_Item_Requests	1	1	0
The Journal of Obstetrics and Gynecology of India	Springer India		SpringerLink	10.1007/13224.0975-6434	SN:13224	0971-9202	0975-6434		2016	Unique_Item_Requests	1	1	0
The Journal of Obstetrics and Gynecology of India	Springer India		SpringerLink	10.1007/13224.0975-6434	SN:13224	0971-9202	0975-6434		2016	Total_Item_Requests	1	1	0
The Journal of Real Estate Finance and Economics	Springer US		SpringerLink	10.1007/11146.1573-045X	SN:11146	0895-5638	1573-045X		2017	Unique_Item_Requests	3	3	0
The Journal of Real Estate Finance and Economics	Springer US		SpringerLink	10.1007/11146.1573-045X	SN:11146	0895-5638	1573-045X		2017	Total_Item_Requests	4	4	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink		SN:704	0177-798X	1434-4483		2013	Unique_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink		SN:704	0177-798X	1434-4483		2013	Total_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SN:ResearchGate	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2019	Unique_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SN:ResearchGate	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2019	Total_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2020	Unique_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2020	Total_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2021	Unique_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2021	Total_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2023	Unique_Item_Requests	5	5	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		2023	Total_Item_Requests	5	5	0
Theory of Computing Systems	Springer US		SpringerLink	10.1007/224.1433-0490	SN:224	1432-4350	1433-0490		2022	Unique_Item_Requests	1	1	0
Theory of Computing Systems	Springer US		SpringerLink	10.1007/224.1433-0490	SN:224	1432-4350	1433-0490		2022	Total_Item_Requests	1	1	0
Transactions of the Indian Institute of Metals	Springer India		SpringerLink	10.1007/12666.0975-1645	SN:12666	0972-2815	0975-1645		2021	Unique_Item_Requests	1	1	0
Transactions of the Indian Institute of Metals	Springer India		SpringerLink	10.1007/12666.0975-1645	SN:12666	0972-2815	0975-1645		2021	Total_Item_Requests	2	2	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2016	Unique_Item_Requests	1	1	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2016	Total_Item_Requests	2	2	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2017	Unique_Item_Requests	4	4	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2017	Total_Item_Requests	10	10	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2018	Unique_Item_Requests	2	2	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2018	Total_Item_Requests	4	4	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2020	Unique_Item_Requests	1	1	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2020	Total_Item_Requests	1	1	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2021	Unique_Item_Requests	3	3	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		2021	Total_Item_Requests	9	9	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink		SN:11250	0049-4747	1573-7438		2012	Unique_Item_Requests	1	1	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink		SN:11250	0049-4747	1573-7438		2012	Total_Item_Requests	3	3	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		2014	Unique_Item_Requests	1	1	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		2014	Total_Item_Requests	2	2	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		2018	Unique_Item_Requests	1	1	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		2018	Total_Item_Requests	2	2	0
Tropical Plant Pathology	Springer International Publishing		SpringerLink		SN:40858		1983-2052		2023	Unique_Item_Requests	2	2	0
Tropical Plant Pathology	Springer International Publishing		SpringerLink		SN:40858		1983-2052		2023	Total_Item_Requests	4	4	0
Tumor Biology	Springer Netherlands		SpringerLink		SN:13277	1010-4283	1423-0380		2011	Unique_Item_Requests	1	1	0
Tumor Biology	Springer Netherlands		SpringerLink		SN:13277	1010-4283	1423-0380		2011	Total_Item_Requests	1	1	0
Tumor Biology	Springer Netherlands		SpringerLink	10.1007/13277.1423-0380	SN:13277	1010-4283	1423-0380		2014	Unique_Item_Requests	1	1	0
Tumor Biology	Springer Netherlands		SpringerLink	10.1007/13277.1423-0380	SN:13277	1010-4283	1423-0380		2014	Total_Item_Requests	1	1	0
Vegetatio	Kluwer Academic Publishers		SpringerLink		SN:11258	0042-3106			1990	Unique_Item_Requests	1	1	0
Vegetatio	Kluwer Academic Publishers		SpringerLink		SN:11258	0042-3106			1990	Total_Item_Requests	1	1	0
Vegetation History and Archaeobotany	Springer-Verlag		SpringerLink		SN:334	0939-6314	1617-6278		2003	Unique_Item_Requests	1	1	0
Vegetation History and Archaeobotany	Springer-Verlag		SpringerLink		SN:334	0939-6314	1617-6278		2003	Total_Item_Requests	1	1	0
Veterinary Research Communications	Kluwer Academic Publishers		SpringerLink		SN:11259	0165-7380	1573-7446		2006	Unique_Item_Requests	1	1	0
Veterinary Research Communications	Kluwer Academic Publishers		SpringerLink		SN:11259	0165-7380	1573-7446		2006	Total_Item_Requests	1	1	0
Veterinary Research Communications	Springer Netherlands		SpringerLink		SN:11259	0165-7380	1573-7446		2010	Unique_Item_Requests	1	1	0
Veterinary Research Communications	Springer Netherlands		SpringerLink		SN:11259	0165-7380	1573-7446		2010	Total_Item_Requests	2	2	0
Veterinary Research Communications	Springer Netherlands		SpringerLink	10.1007/11259.1573-7446	SN:11259	0165-7380	1573-7446		2022	Unique_Item_Requests	1	1	0
Veterinary Research Communications	Springer Netherlands		SpringerLink	10.1007/11259.1573-7446	SN:11259	0165-7380	1573-7446		2022	Total_Item_Requests	2	2	0
Virus Genes	Springer US		SpringerLink		SN:11262	0920-8569	1572-994X		2013	Unique_Item_Requests	1	1	0
Virus Genes	Springer US		SpringerLink		SN:11262	0920-8569	1572-994X		2013	Total_Item_Requests	1	1	0
VirusDisease	Springer India		SpringerLink	10.1007/13337.0974-0120	SN:13337	2347-3584	2347-3517		2022	Unique_Item_Requests	1	1	0
VirusDisease	Springer India		SpringerLink	10.1007/13337.0974-0120	SN:13337	2347-3584	2347-3517		2022	Total_Item_Requests	2	2	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		2017	Unique_Item_Requests	1	1	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		2017	Total_Item_Requests	2	2	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		2020	Unique_Item_Requests	1	1	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		2020	Total_Item_Requests	2	2	0
Water History	Springer Netherlands		SpringerLink		SN:12685	1877-7236	1877-7244		2012	Unique_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink		SN:12685	1877-7236	1877-7244		2012	Total_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2013	Unique_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2013	Total_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2016	Unique_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2016	Total_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2017	Unique_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2017	Total_Item_Requests	1	1	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2022	Unique_Item_Requests	4	4	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2022	Total_Item_Requests	6	6	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2023	Unique_Item_Requests	4	4	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		2023	Total_Item_Requests	5	5	0
Water Resources Management	Springer Netherlands		SpringerLink		SN:11269	0920-4741	1573-1650		2009	Unique_Item_Requests	1	1	0
Water Resources Management	Springer Netherlands		SpringerLink		SN:11269	0920-4741	1573-1650		2009	Total_Item_Requests	1	1	0
Water Resources Management	Springer Netherlands		SN:ResearchGate	10.1007/11269.1573-1650	SN:11269	0920-4741	1573-1650		2022	Unique_Item_Requests	1	1	0
