Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:22Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Science China Mathematics	SP Science China Press		SpringerLink		SN:11425	1674-7283	1869-1862		Total_Item_Requests	1	1	0
Science China Technological Sciences	Science China Press		SpringerLink	10.1007/11431.1869-1900	SN:11431	1674-7321	1869-1900		Unique_Item_Requests	1	1	0
Science China Technological Sciences	Science China Press		SpringerLink	10.1007/11431.1869-1900	SN:11431	1674-7321	1869-1900		Total_Item_Requests	1	1	0
Scientometrics	Springer Netherlands		SpringerLink		SN:11192	0138-9130	1588-2861		Unique_Item_Requests	1	1	0
Scientometrics	Springer Netherlands		SpringerLink		SN:11192	0138-9130	1588-2861		Total_Item_Requests	2	2	0
Seminars in Immunopathology	Springer Berlin Heidelberg		SpringerLink	10.1007/281.1863-2300	SN:281	1863-2297	1863-2300		Unique_Item_Requests	1	1	0
Seminars in Immunopathology	Springer Berlin Heidelberg		SpringerLink	10.1007/281.1863-2300	SN:281	1863-2297	1863-2300		Total_Item_Requests	2	2	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		Unique_Item_Requests	4	4	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		Total_Item_Requests	4	4	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		Unique_Item_Requests	7	7	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		Total_Item_Requests	7	7	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		Unique_Item_Requests	6	6	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		Total_Item_Requests	10	10	0
SN Computer Science	Springer Nature Singapore		SpringerLink		SN:42979	2662-995X	2661-8907		Unique_Item_Requests	2	2	0
SN Computer Science	Springer Nature Singapore		SpringerLink		SN:42979	2662-995X	2661-8907		Total_Item_Requests	2	2	0
Social Indicators Research	Springer Netherlands		SpringerLink	10.1007/11205.1573-0921	SN:11205	0303-8300	1573-0921		Unique_Item_Requests	3	3	0
Social Indicators Research	Springer Netherlands		SpringerLink	10.1007/11205.1573-0921	SN:11205	0303-8300	1573-0921		Total_Item_Requests	6	6	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		Unique_Item_Requests	10	10	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		Total_Item_Requests	10	10	0
Society	Springer US		SpringerLink	10.1007/12115.1936-4725	SN:12115	0147-2011	1936-4725		Unique_Item_Requests	4	4	0
Society	Springer US		SpringerLink	10.1007/12115.1936-4725	SN:12115	0147-2011	1936-4725		Total_Item_Requests	9	9	0
Soft Computing	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		Unique_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		Total_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		Unique_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		Total_Item_Requests	1	1	0
Sports Medicine	Springer International Publishing		SpringerLink		SN:40279	0112-1642	1179-2035		Unique_Item_Requests	1	1	0
Sports Medicine	Springer International Publishing		SpringerLink		SN:40279	0112-1642	1179-2035		Total_Item_Requests	1	1	0
Statistical Inference for Stochastic Processes	Springer Netherlands		SpringerLink	10.1007/11203.1572-9311	SN:11203	1387-0874	1572-9311		Unique_Item_Requests	1	1	0
Statistical Inference for Stochastic Processes	Springer Netherlands		SpringerLink	10.1007/11203.1572-9311	SN:11203	1387-0874	1572-9311		Total_Item_Requests	2	2	0
Statistical Methods & Applications	Springer Berlin Heidelberg		SpringerLink	10.1007/10260.1613-981X	SN:10260	1618-2510	1613-981X		Unique_Item_Requests	1	1	0
Statistical Methods & Applications	Springer Berlin Heidelberg		SpringerLink	10.1007/10260.1613-981X	SN:10260	1618-2510	1613-981X		Total_Item_Requests	1	1	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		Unique_Item_Requests	1	1	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		Total_Item_Requests	1	1	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SpringerLink	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		Unique_Item_Requests	8	8	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SpringerLink	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		Total_Item_Requests	16	16	0
Surgical Endoscopy	Springer US		SpringerLink	10.1007/464.1432-2218	SN:464	0930-2794	1432-2218		Unique_Item_Requests	2	2	0
Surgical Endoscopy	Springer US		SpringerLink	10.1007/464.1432-2218	SN:464	0930-2794	1432-2218		Total_Item_Requests	2	2	0
Surveys in Geophysics	Springer Netherlands		SpringerLink	10.1007/10712.1573-0956	SN:10712	0169-3298	1573-0956		Unique_Item_Requests	1	1	0
Surveys in Geophysics	Springer Netherlands		SpringerLink	10.1007/10712.1573-0956	SN:10712	0169-3298	1573-0956		Total_Item_Requests	1	1	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		Unique_Item_Requests	5	5	0
Sustainability Science	Springer Japan		SpringerLink	10.1007/11625.1862-4057	SN:11625	1862-4065	1862-4057		Total_Item_Requests	6	6	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		Unique_Item_Requests	34	34	0
Systematic Parasitology	Springer Netherlands		SpringerLink	10.1007/11230.1573-5192	SN:11230	0165-5752	1573-5192		Total_Item_Requests	41	41	0
Systemic Practice and Action Research	Springer US		SpringerLink	10.1007/11213.1573-9295	SN:11213	1094-429X	1573-9295		Unique_Item_Requests	2	2	0
Systemic Practice and Action Research	Springer US		SpringerLink	10.1007/11213.1573-9295	SN:11213	1094-429X	1573-9295		Total_Item_Requests	2	2	0
Systems Microbiology and Biomanufacturing	Springer Nature Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		Unique_Item_Requests	3	3	0
Systems Microbiology and Biomanufacturing	Springer Nature Singapore		SpringerLink		SN:43393	2662-7655	2662-7663		Total_Item_Requests	6	6	0
The American Journal of Psychoanalysis	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11231	0002-9548	1573-6741		Unique_Item_Requests	1	1	0
The American Journal of Psychoanalysis	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11231	0002-9548	1573-6741		Total_Item_Requests	1	1	0
The Asia-Pacific Education Researcher	Springer Nature Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		Unique_Item_Requests	6	6	0
The Asia-Pacific Education Researcher	Springer Nature Singapore		SpringerLink		SN:40299	0119-5646	2243-7908		Total_Item_Requests	9	9	0
The Australian Educational Researcher	Springer Netherlands		SpringerLink	10.1007/13384.2210-5328	SN:13384	0311-6999	2210-5328		Unique_Item_Requests	1	1	0
The Australian Educational Researcher	Springer Netherlands		SpringerLink	10.1007/13384.2210-5328	SN:13384	0311-6999	2210-5328		Total_Item_Requests	2	2	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		Unique_Item_Requests	2	2	0
The European Physical Journal Plus	Springer Berlin Heidelberg		SpringerLink	10.1007/13360.2190-5444	SN:13360		2190-5444		Total_Item_Requests	2	2	0
The ISME Journal	Nature Publishing Group UK		nature.com	10.1038/41396.1751-7370	SN:41396	1751-7362	1751-7370		Unique_Item_Requests	2	2	0
The ISME Journal	Nature Publishing Group UK		nature.com	10.1038/41396.1751-7370	SN:41396	1751-7362	1751-7370		Total_Item_Requests	2	2	0
The Journal of Obstetrics and Gynecology of India	Springer India		SpringerLink	10.1007/13224.0975-6434	SN:13224	0971-9202	0975-6434		Unique_Item_Requests	1	1	0
The Journal of Obstetrics and Gynecology of India	Springer India		SpringerLink	10.1007/13224.0975-6434	SN:13224	0971-9202	0975-6434		Total_Item_Requests	1	1	0
The Journal of Real Estate Finance and Economics	Springer US		SpringerLink	10.1007/11146.1573-045X	SN:11146	0895-5638	1573-045X		Unique_Item_Requests	3	3	0
The Journal of Real Estate Finance and Economics	Springer US		SpringerLink	10.1007/11146.1573-045X	SN:11146	0895-5638	1573-045X		Total_Item_Requests	4	4	0
Theoretical and Applied Climatology	Springer Vienna		SN:ResearchGate	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		Unique_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SN:ResearchGate	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		Total_Item_Requests	1	1	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		Unique_Item_Requests	8	8	0
Theoretical and Applied Climatology	Springer Vienna		SpringerLink	10.1007/704.1434-4483	SN:704	0177-798X	1434-4483		Total_Item_Requests	8	8	0
Theory of Computing Systems	Springer US		SpringerLink	10.1007/224.1433-0490	SN:224	1432-4350	1433-0490		Unique_Item_Requests	1	1	0
Theory of Computing Systems	Springer US		SpringerLink	10.1007/224.1433-0490	SN:224	1432-4350	1433-0490		Total_Item_Requests	1	1	0
Transactions of the Indian Institute of Metals	Springer India		SpringerLink	10.1007/12666.0975-1645	SN:12666	0972-2815	0975-1645		Unique_Item_Requests	1	1	0
Transactions of the Indian Institute of Metals	Springer India		SpringerLink	10.1007/12666.0975-1645	SN:12666	0972-2815	0975-1645		Total_Item_Requests	2	2	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		Unique_Item_Requests	11	11	0
Tribology Letters	Springer US		SpringerLink	10.1007/11249.1573-2711	SN:11249	1023-8883	1573-2711		Total_Item_Requests	26	26	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		Unique_Item_Requests	3	3	0
Tropical Animal Health and Production	Springer Netherlands		SpringerLink	10.1007/11250.1573-7438	SN:11250	0049-4747	1573-7438		Total_Item_Requests	7	7	0
Tropical Plant Pathology	Springer International Publishing		SpringerLink		SN:40858		1983-2052		Unique_Item_Requests	2	2	0
Tropical Plant Pathology	Springer International Publishing		SpringerLink		SN:40858		1983-2052		Total_Item_Requests	4	4	0
Tumor Biology	Springer Netherlands		SpringerLink	10.1007/13277.1423-0380	SN:13277	1010-4283	1423-0380		Unique_Item_Requests	2	2	0
Tumor Biology	Springer Netherlands		SpringerLink	10.1007/13277.1423-0380	SN:13277	1010-4283	1423-0380		Total_Item_Requests	2	2	0
Vegetation History and Archaeobotany	Springer-Verlag		SpringerLink		SN:334	0939-6314	1617-6278		Unique_Item_Requests	1	1	0
Vegetation History and Archaeobotany	Springer-Verlag		SpringerLink		SN:334	0939-6314	1617-6278		Total_Item_Requests	1	1	0
Veterinary Research Communications	Springer Netherlands		SpringerLink	10.1007/11259.1573-7446	SN:11259	0165-7380	1573-7446		Unique_Item_Requests	3	3	0
Veterinary Research Communications	Springer Netherlands		SpringerLink	10.1007/11259.1573-7446	SN:11259	0165-7380	1573-7446		Total_Item_Requests	5	5	0
Virus Genes	Springer US		SpringerLink		SN:11262	0920-8569	1572-994X		Unique_Item_Requests	1	1	0
Virus Genes	Springer US		SpringerLink		SN:11262	0920-8569	1572-994X		Total_Item_Requests	1	1	0
VirusDisease	Springer India		SpringerLink	10.1007/13337.0974-0120	SN:13337	2347-3584	2347-3517		Unique_Item_Requests	1	1	0
VirusDisease	Springer India		SpringerLink	10.1007/13337.0974-0120	SN:13337	2347-3584	2347-3517		Total_Item_Requests	2	2	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		Unique_Item_Requests	2	2	0
Waste and Biomass Valorization	Springer Netherlands		SpringerLink	10.1007/12649.1877-265X	SN:12649	1877-2641	1877-265X		Total_Item_Requests	4	4	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		Unique_Item_Requests	12	12	0
Water History	Springer Netherlands		SpringerLink	10.1007/12685.1877-7244	SN:12685	1877-7236	1877-7244		Total_Item_Requests	15	15	0
Water Resources Management	Springer Netherlands		SN:ResearchGate	10.1007/11269.1573-1650	SN:11269	0920-4741	1573-1650		Unique_Item_Requests	5	5	0
Water Resources Management	Springer Netherlands		SN:ResearchGate	10.1007/11269.1573-1650	SN:11269	0920-4741	1573-1650		Total_Item_Requests	5	5	0
Water Resources Management	Springer Netherlands		SpringerLink	10.1007/11269.1573-1650	SN:11269	0920-4741	1573-1650		Unique_Item_Requests	2	2	0
Water Resources Management	Springer Netherlands		SpringerLink	10.1007/11269.1573-1650	SN:11269	0920-4741	1573-1650		Total_Item_Requests	2	2	0
Water, Air, and Soil Pollution	Kluwer Academic Publishers		SpringerLink		SN:11270	0049-6979	1573-2932		Unique_Item_Requests	1	1	0
Water, Air, and Soil Pollution	Kluwer Academic Publishers		SpringerLink		SN:11270	0049-6979	1573-2932		Total_Item_Requests	1	1	0
Wetlands	Springer Netherlands		SpringerLink	10.1007/13157.1943-6246	SN:13157	0277-5212	1943-6246		Unique_Item_Requests	1	1	0
Wetlands	Springer Netherlands		SpringerLink	10.1007/13157.1943-6246	SN:13157	0277-5212	1943-6246		Total_Item_Requests	1	1	0
Wireless Networks	Springer US		SpringerLink	10.1007/11276.1572-8196	SN:11276	1022-0038	1572-8196		Unique_Item_Requests	5	5	0
Wireless Networks	Springer US		SpringerLink	10.1007/11276.1572-8196	SN:11276	1022-0038	1572-8196		Total_Item_Requests	7	7	0
World Journal of Microbiology and Biotechnology	Springer Netherlands		SpringerLink	10.1007/11274.1573-0972	SN:11274	0959-3993	1573-0972		Unique_Item_Requests	2	2	0
World Journal of Microbiology and Biotechnology	Springer Netherlands		SpringerLink	10.1007/11274.1573-0972	SN:11274	0959-3993	1573-0972		Total_Item_Requests	4	4	0
World Journal of Surgery	Springer-Verlag		SpringerLink		SN:268	0364-2313	1432-2323		Unique_Item_Requests	1	1	0
World Journal of Surgery	Springer-Verlag		SpringerLink		SN:268	0364-2313	1432-2323		Total_Item_Requests	2	2	0
ZDM	Springer-Verlag		SpringerLink		SN:11858	1863-9690	1863-9704		Unique_Item_Requests	1	1	0
ZDM	Springer-Verlag		SpringerLink		SN:11858	1863-9690	1863-9704		Total_Item_Requests	1	1	0
