Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Investigations; Unique_Item_Investigations; Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:43:30Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Children's Literature	University of Winnipeg		EBSCOhost		EBSCOhost:KBID:486617	0319-0080			Controlled	Unique_Item_Investigations	2	2	0
Canadian Ethnic Studies	Canadian Ethnic Studies Association (CESA)		EBSCOhost		EBSCOhost:KBID:15120	0008-3496	1913-8253		Controlled	Total_Item_Investigations	10	10	0
Canadian Ethnic Studies	Canadian Ethnic Studies Association (CESA)		EBSCOhost		EBSCOhost:KBID:15120	0008-3496	1913-8253		Controlled	Total_Item_Requests	4	4	0
Canadian Ethnic Studies	Canadian Ethnic Studies Association (CESA)		EBSCOhost		EBSCOhost:KBID:15120	0008-3496	1913-8253		Controlled	Unique_Item_Investigations	8	8	0
Canadian Ethnic Studies	Canadian Ethnic Studies Association (CESA)		EBSCOhost		EBSCOhost:KBID:15120	0008-3496	1913-8253		Controlled	Unique_Item_Requests	4	4	0
Canadian Family Physician = Medecin de Famille Canadien	College of Family Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15125	0008-350X	1715-5258		Controlled	Total_Item_Investigations	4	4	0
Canadian Family Physician = Medecin de Famille Canadien	College of Family Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15125	0008-350X	1715-5258		Controlled	Total_Item_Requests	1	1	0
Canadian Family Physician = Medecin de Famille Canadien	College of Family Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15125	0008-350X	1715-5258		Controlled	Unique_Item_Investigations	4	4	0
Canadian Family Physician = Medecin de Famille Canadien	College of Family Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15125	0008-350X	1715-5258		Controlled	Unique_Item_Requests	1	1	0
Canadian Geographies / Géographies canadiennes	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:15151	0008-3658	1541-0064		Controlled	Total_Item_Investigations	20	20	0
Canadian Geographies / Géographies canadiennes	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:15151	0008-3658	1541-0064		Controlled	Total_Item_Requests	10	10	0
Canadian Geographies / Géographies canadiennes	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:15151	0008-3658	1541-0064		Controlled	Unique_Item_Investigations	12	12	0
Canadian Geographies / Géographies canadiennes	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:15151	0008-3658	1541-0064		Controlled	Unique_Item_Requests	7	7	0
Canadian Geriatrics Journal	Canadian Geriatrics Society		EBSCOhost		EBSCOhost:KBID:422387		1925-8348		Controlled	Total_Item_Investigations	7	7	0
Canadian Geriatrics Journal	Canadian Geriatrics Society		EBSCOhost		EBSCOhost:KBID:422387		1925-8348		Controlled	Total_Item_Requests	1	1	0
Canadian Geriatrics Journal	Canadian Geriatrics Society		EBSCOhost		EBSCOhost:KBID:422387		1925-8348		Controlled	Unique_Item_Investigations	6	6	0
Canadian Geriatrics Journal	Canadian Geriatrics Society		EBSCOhost		EBSCOhost:KBID:422387		1925-8348		Controlled	Unique_Item_Requests	1	1	0
Canadian Historical Review	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15169	0008-3755	1710-1093		Controlled	Total_Item_Investigations	14	14	0
Canadian Historical Review	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15169	0008-3755	1710-1093		Controlled	Total_Item_Requests	4	4	0
Canadian Historical Review	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15169	0008-3755	1710-1093		Controlled	Unique_Item_Investigations	13	13	0
Canadian Historical Review	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15169	0008-3755	1710-1093		Controlled	Unique_Item_Requests	3	3	0
Canadian journal for new scholars in education = Revue canadienne des jeunes chercheures et chercheurs en éducation	Canadian Committee of Graduate Students in Education		EBSCOhost		EBSCOhost:KBID:591749		1916-9221		Controlled	Total_Item_Investigations	2	2	0
Canadian journal for new scholars in education = Revue canadienne des jeunes chercheures et chercheurs en éducation	Canadian Committee of Graduate Students in Education		EBSCOhost		EBSCOhost:KBID:591749		1916-9221		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Administrative Sciences	Blackwell Publishing		EBSCOhost		EBSCOhost:KBID:15192	0825-0383	1936-4490		Controlled	Total_Item_Investigations	4	4	0
Canadian Journal of Administrative Sciences	Blackwell Publishing		EBSCOhost		EBSCOhost:KBID:15192	0825-0383	1936-4490		Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Administrative Sciences	Blackwell Publishing		EBSCOhost		EBSCOhost:KBID:15192	0825-0383	1936-4490		Controlled	Unique_Item_Investigations	4	4	0
Canadian Journal of Administrative Sciences	Blackwell Publishing		EBSCOhost		EBSCOhost:KBID:15192	0825-0383	1936-4490		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Agricultural Economics = Revue canadienne d'agroeconomie	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:15195	0008-3976	1744-7976		Controlled	Total_Item_Investigations	3	3	0
Canadian Journal of Agricultural Economics = Revue canadienne d'agroeconomie	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:15195	0008-3976	1744-7976		Controlled	Total_Item_Requests	2	2	0
Canadian Journal of Agricultural Economics = Revue canadienne d'agroeconomie	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:15195	0008-3976	1744-7976		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Agricultural Economics = Revue canadienne d'agroeconomie	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:15195	0008-3976	1744-7976		Controlled	Unique_Item_Requests	2	2	0
Canadian Journal of Anesthesia/Journal canadien d'anesthésie	Springer Nature		EBSCOhost		EBSCOhost:KBID:15198	0832-610X	1496-8975		Controlled	Total_Item_Investigations	1	1	0
Canadian Journal of Anesthesia/Journal canadien d'anesthésie	Springer Nature		EBSCOhost		EBSCOhost:KBID:15198	0832-610X	1496-8975		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15209	0008-400X	1879-2669		Controlled	Total_Item_Investigations	24	24	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15209	0008-400X	1879-2669		Controlled	Total_Item_Requests	8	8	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15209	0008-400X	1879-2669		Controlled	Unique_Item_Investigations	13	13	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15209	0008-400X	1879-2669		Controlled	Unique_Item_Requests	3	3	0
Canadian Journal of Bioethics = Revue Canadienne de Bioéthique	Université de Montréal		EBSCOhost		EBSCOhost:KBID:17058580		2561-4665		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Bioethics = Revue Canadienne de Bioéthique	Université de Montréal		EBSCOhost		EBSCOhost:KBID:17058580		2561-4665		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Cardiology	Elsevier		EBSCOhost		EBSCOhost:KBID:96636	0828-282X	1916-7075		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Cardiology	Elsevier		EBSCOhost		EBSCOhost:KBID:96636	0828-282X	1916-7075		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Cardiovascular Nursing	Canadian Council of Cardiovascular Nurses		EBSCOhost		EBSCOhost:KBID:428277	0843-6096	2368-8068		Controlled	Total_Item_Investigations	7	7	0
Canadian Journal of Cardiovascular Nursing	Canadian Council of Cardiovascular Nurses		EBSCOhost		EBSCOhost:KBID:428277	0843-6096	2368-8068		Controlled	Unique_Item_Investigations	6	6	0
Canadian Journal of Community Mental Health	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:1914025	0713-3936	1929-7084		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Community Mental Health	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:1914025	0713-3936	1929-7084		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienist Association		EBSCOhost		EBSCOhost:KBID:299284	1712-171X	1712-1728		Controlled	Total_Item_Investigations	8	8	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienist Association		EBSCOhost		EBSCOhost:KBID:299284	1712-171X	1712-1728		Controlled	Unique_Item_Investigations	6	6	0
Canadian Journal of Diabetes	Elsevier		EBSCOhost		EBSCOhost:KBID:1334090	1499-2671	2352-3840		Controlled	Total_Item_Investigations	1	1	0
Canadian Journal of Diabetes	Elsevier		EBSCOhost		EBSCOhost:KBID:1334090	1499-2671	2352-3840		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		EBSCOhost		EBSCOhost:KBID:15241	1486-3847	2292-9592		Controlled	Total_Item_Investigations	5	5	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		EBSCOhost		EBSCOhost:KBID:15241	1486-3847	2292-9592		Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		EBSCOhost		EBSCOhost:KBID:15241	1486-3847	2292-9592		Controlled	Unique_Item_Investigations	5	5	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		EBSCOhost		EBSCOhost:KBID:15241	1486-3847	2292-9592		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Earth Sciences = Revue canadienne des sciences de la Terre	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15242	0008-4077	1480-3313		Controlled	Total_Item_Investigations	5	5	0
Canadian Journal of Earth Sciences = Revue canadienne des sciences de la Terre	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15242	0008-4077	1480-3313		Controlled	Total_Item_Requests	2	2	0
Canadian Journal of Earth Sciences = Revue canadienne des sciences de la Terre	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15242	0008-4077	1480-3313		Controlled	Unique_Item_Investigations	5	5	0
Canadian Journal of Earth Sciences = Revue canadienne des sciences de la Terre	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15242	0008-4077	1480-3313		Controlled	Unique_Item_Requests	2	2	0
Canadian Journal of Emergency Nursing (CJEN)	National Emergency Nurses Association		EBSCOhost		EBSCOhost:KBID:4012046	2293-3921	2563-2655		Controlled	Total_Item_Investigations	6	6	0
Canadian Journal of Emergency Nursing (CJEN)	National Emergency Nurses Association		EBSCOhost		EBSCOhost:KBID:4012046	2293-3921	2563-2655		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences = Journal canadien des sciences halieutiques et aquatiques	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15263	0706-652X	1205-7533		Controlled	Total_Item_Investigations	8	8	0
Canadian Journal of Fisheries and Aquatic Sciences = Journal canadien des sciences halieutiques et aquatiques	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15263	0706-652X	1205-7533		Controlled	Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences = Journal canadien des sciences halieutiques et aquatiques	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15263	0706-652X	1205-7533		Controlled	Unique_Item_Investigations	6	6	0
Canadian Journal of Fisheries and Aquatic Sciences = Journal canadien des sciences halieutiques et aquatiques	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15263	0706-652X	1205-7533		Controlled	Unique_Item_Requests	2	2	0
Canadian Journal of Forest Research = Revue canadienne de recherche forestière	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15268	0045-5067	1208-6037		Controlled	Total_Item_Investigations	3	3	0
Canadian Journal of Forest Research = Revue canadienne de recherche forestière	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15268	0045-5067	1208-6037		Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Forest Research = Revue canadienne de recherche forestière	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15268	0045-5067	1208-6037		Controlled	Unique_Item_Investigations	3	3	0
Canadian Journal of Forest Research = Revue canadienne de recherche forestière	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15268	0045-5067	1208-6037		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Higher Education = Revue canadienne d'enseignement supérieur	Canadian Society for the Study of Higher Education		EBSCOhost		EBSCOhost:KBID:15276	0316-1218	2293-6602		Controlled	Total_Item_Investigations	10	10	0
Canadian Journal of Higher Education = Revue canadienne d'enseignement supérieur	Canadian Society for the Study of Higher Education		EBSCOhost		EBSCOhost:KBID:15276	0316-1218	2293-6602		Controlled	Total_Item_Requests	5	5	0
Canadian Journal of Higher Education = Revue canadienne d'enseignement supérieur	Canadian Society for the Study of Higher Education		EBSCOhost		EBSCOhost:KBID:15276	0316-1218	2293-6602		Controlled	Unique_Item_Investigations	8	8	0
Canadian Journal of Higher Education = Revue canadienne d'enseignement supérieur	Canadian Society for the Study of Higher Education		EBSCOhost		EBSCOhost:KBID:15276	0316-1218	2293-6602		Controlled	Unique_Item_Requests	4	4	0
Canadian Journal of History	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15278	0008-4107	2292-8502		Controlled	Total_Item_Investigations	16	16	0
Canadian Journal of History	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15278	0008-4107	2292-8502		Controlled	Total_Item_Requests	6	6	0
Canadian Journal of History	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15278	0008-4107	2292-8502		Controlled	Unique_Item_Investigations	9	9	0
Canadian Journal of History	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15278	0008-4107	2292-8502		Controlled	Unique_Item_Requests	3	3	0
Canadian Journal of Human Rights	Robson Hall faculty of Law		EBSCOhost		EBSCOhost:KBID:1591187	1923-9211	1925-5306		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Human Rights	Robson Hall faculty of Law		EBSCOhost		EBSCOhost:KBID:1591187	1923-9211	1925-5306		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Infection Control	Infection Prevention and Control Canada		EBSCOhost		EBSCOhost:KBID:651652	1183-5702			Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Infection Control	Infection Prevention and Control Canada		EBSCOhost		EBSCOhost:KBID:651652	1183-5702			Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Infection Control	Infection Prevention and Control Canada		EBSCOhost		EBSCOhost:KBID:651652	1183-5702			Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Infection Control	Infection Prevention and Control Canada		EBSCOhost		EBSCOhost:KBID:651652	1183-5702			Controlled	Unique_Item_Requests	1	1	0
Canadian journal of nursing research (CJNR) = Revue canadienne de recherche en sciences infirmiéres	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15311	0844-5621	1705-7051		Controlled	Total_Item_Investigations	16	16	0
Canadian journal of nursing research (CJNR) = Revue canadienne de recherche en sciences infirmiéres	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15311	0844-5621	1705-7051		Controlled	Unique_Item_Investigations	12	12	0
Canadian Journal of Ophthalmology = Journal Canadien d'Ophtalmologie	Elsevier		EBSCOhost		EBSCOhost:KBID:94838	0008-4182	1715-3360		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Ophthalmology = Journal Canadien d'Ophtalmologie	Elsevier		EBSCOhost		EBSCOhost:KBID:94838	0008-4182	1715-3360		Controlled	Unique_Item_Investigations	2	2	0
Canadian Journal of Plant Pathology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:15325	0706-0661	1715-2992		Controlled	Total_Item_Investigations	3	3	0
Canadian Journal of Plant Pathology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:15325	0706-0661	1715-2992		Controlled	Unique_Item_Investigations	3	3	0
Canadian Journal of Psychiatry. Revue Canadienne de Psychiatrie	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15338	0706-7437	1497-0015		Controlled	Total_Item_Investigations	13	13	0
Canadian Journal of Psychiatry. Revue Canadienne de Psychiatrie	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15338	0706-7437	1497-0015		Controlled	Total_Item_Requests	4	4	0
Canadian Journal of Psychiatry. Revue Canadienne de Psychiatrie	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15338	0706-7437	1497-0015		Controlled	Unique_Item_Investigations	10	10	0
Canadian Journal of Psychiatry. Revue Canadienne de Psychiatrie	SAGE Publications		EBSCOhost		EBSCOhost:KBID:15338	0706-7437	1497-0015		Controlled	Unique_Item_Requests	3	3	0
Canadian Journal of Public Health = Revue Canadienne de Santé Publique	ProQuest LLC		EBSCOhost		EBSCOhost:KBID:15346	0008-4263	1920-7476		Controlled	Total_Item_Investigations	24	24	0
Canadian Journal of Public Health = Revue Canadienne de Santé Publique	ProQuest LLC		EBSCOhost		EBSCOhost:KBID:15346	0008-4263	1920-7476		Controlled	Total_Item_Requests	7	7	0
Canadian Journal of Public Health = Revue Canadienne de Santé Publique	ProQuest LLC		EBSCOhost		EBSCOhost:KBID:15346	0008-4263	1920-7476		Controlled	Unique_Item_Investigations	20	20	0
Canadian Journal of Public Health = Revue Canadienne de Santé Publique	ProQuest LLC		EBSCOhost		EBSCOhost:KBID:15346	0008-4263	1920-7476		Controlled	Unique_Item_Requests	6	6	0
Canadian journal of rural medicine = Journal canadien de la medecine rurale	Society of Rural Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15358	1203-7796	1488-237X		Controlled	Total_Item_Investigations	5	5	0
Canadian journal of rural medicine = Journal canadien de la medecine rurale	Society of Rural Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15358	1203-7796	1488-237X		Controlled	Total_Item_Requests	1	1	0
Canadian journal of rural medicine = Journal canadien de la medecine rurale	Society of Rural Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15358	1203-7796	1488-237X		Controlled	Unique_Item_Investigations	4	4	0
Canadian journal of rural medicine = Journal canadien de la medecine rurale	Society of Rural Physicians of Canada		EBSCOhost		EBSCOhost:KBID:15358	1203-7796	1488-237X		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Science, Mathematics and Technology Education	Springer		EBSCOhost		EBSCOhost:KBID:88662	1492-6156	1942-4051		Controlled	Total_Item_Investigations	1	1	0
Canadian Journal of Science, Mathematics and Technology Education	Springer		EBSCOhost		EBSCOhost:KBID:88662	1492-6156	1942-4051		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15362	0008-4271	1918-1841		Controlled	Total_Item_Investigations	11	11	0
Canadian Journal of Soil Science	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15362	0008-4271	1918-1841		Controlled	Unique_Item_Investigations	8	8	0
Canadian Journal of Surgery	Canadian Medical Association		EBSCOhost		EBSCOhost:KBID:15369	0008-428X	1488-2310		Controlled	Total_Item_Investigations	9	9	0
Canadian Journal of Surgery	Canadian Medical Association		EBSCOhost		EBSCOhost:KBID:15369	0008-428X	1488-2310		Controlled	Total_Item_Requests	3	3	0
Canadian Journal of Surgery	Canadian Medical Association		EBSCOhost		EBSCOhost:KBID:15369	0008-428X	1488-2310		Controlled	Unique_Item_Investigations	9	9	0
Canadian Journal of Surgery	Canadian Medical Association		EBSCOhost		EBSCOhost:KBID:15369	0008-428X	1488-2310		Controlled	Unique_Item_Requests	3	3	0
Canadian Journal of Zoology = Revue canadienne de zoologie	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15381	0008-4301	1480-3283		Controlled	Total_Item_Investigations	3	3	0
Canadian Journal of Zoology = Revue canadienne de zoologie	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15381	0008-4301	1480-3283		Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Zoology = Revue canadienne de zoologie	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15381	0008-4301	1480-3283		Controlled	Unique_Item_Investigations	3	3	0
Canadian Journal of Zoology = Revue canadienne de zoologie	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:15381	0008-4301	1480-3283		Controlled	Unique_Item_Requests	1	1	0
Canadian Law Library Review	Canadian Association of Law Libraries		EBSCOhost		EBSCOhost:KBID:273593	1713-5168			Controlled	Total_Item_Investigations	2	2	0
Canadian Law Library Review	Canadian Association of Law Libraries		EBSCOhost		EBSCOhost:KBID:273593	1713-5168			Controlled	Unique_Item_Investigations	2	2	0
Canadian Literature	University of British Columbia		EBSCOhost		EBSCOhost:KBID:15391	0008-4360			Controlled	Total_Item_Investigations	2	2	0
Canadian Literature	University of British Columbia		EBSCOhost		EBSCOhost:KBID:15391	0008-4360			Controlled	Unique_Item_Investigations	2	2	0
Canadian Mathematical Bulletin	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:93618	0008-4395	1496-4287		Controlled	Total_Item_Investigations	1	1	0
Canadian Mathematical Bulletin	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:93618	0008-4395	1496-4287		Controlled	Unique_Item_Investigations	1	1	0
Canadian medical education journal = Revue canadienne de l'éducation médicale	University of Calgary		EBSCOhost		EBSCOhost:KBID:608652		1923-1202		Controlled	Total_Item_Investigations	2	2	0
Canadian medical education journal = Revue canadienne de l'éducation médicale	University of Calgary		EBSCOhost		EBSCOhost:KBID:608652		1923-1202		Controlled	Unique_Item_Investigations	2	2	0
Canadian Military History	Wilfrid Laurier University Press		EBSCOhost		EBSCOhost:KBID:486628	1195-8472	1929-400X		Controlled	Total_Item_Investigations	2	2	0
Canadian Military History	Wilfrid Laurier University Press		EBSCOhost		EBSCOhost:KBID:486628	1195-8472	1929-400X		Controlled	Unique_Item_Investigations	2	2	0
Canadian Notes and Queries	CNQ: Canadian Notes & Queries		EBSCOhost		EBSCOhost:KBID:3125730	0576-5803			Controlled	Total_Item_Investigations	2	2	0
Canadian Notes and Queries	CNQ: Canadian Notes & Queries		EBSCOhost		EBSCOhost:KBID:3125730	0576-5803			Controlled	Unique_Item_Investigations	2	2	0
Canadian packaging	Rogers Media		EBSCOhost		EBSCOhost:KBID:15431	0008-4654			Controlled	Total_Item_Investigations	1	1	0
Canadian packaging	Rogers Media		EBSCOhost		EBSCOhost:KBID:15431	0008-4654			Controlled	Unique_Item_Investigations	1	1	0
Canadian Psychology - Psychologie canadienne	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15449	0708-5591	1878-7304		Controlled	Total_Item_Investigations	6	6	0
Canadian Psychology - Psychologie canadienne	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15449	0708-5591	1878-7304		Controlled	Total_Item_Requests	3	3	0
Canadian Psychology - Psychologie canadienne	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15449	0708-5591	1878-7304		Controlled	Unique_Item_Investigations	5	5	0
Canadian Psychology - Psychologie canadienne	Canadian Psychological Association		EBSCOhost		EBSCOhost:KBID:15449	0708-5591	1878-7304		Controlled	Unique_Item_Requests	2	2	0
Canadian Public Administration = Administration Publique Du Canada	Wiley		EBSCOhost		EBSCOhost:KBID:15450	0008-4840	1754-7121		Controlled	Total_Item_Investigations	2	2	0
Canadian Public Administration = Administration Publique Du Canada	Wiley		EBSCOhost		EBSCOhost:KBID:15450	0008-4840	1754-7121		Controlled	Total_Item_Requests	1	1	0
Canadian Public Administration = Administration Publique Du Canada	Wiley		EBSCOhost		EBSCOhost:KBID:15450	0008-4840	1754-7121		Controlled	Unique_Item_Investigations	2	2	0
Canadian Public Administration = Administration Publique Du Canada	Wiley		EBSCOhost		EBSCOhost:KBID:15450	0008-4840	1754-7121		Controlled	Unique_Item_Requests	1	1	0
Canadian Public Policy = Analyse de Politiques	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15454	0317-0861	1911-9917		Controlled	Total_Item_Investigations	6	6	0
Canadian Public Policy = Analyse de Politiques	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15454	0317-0861	1911-9917		Controlled	Total_Item_Requests	2	2	0
Canadian Public Policy = Analyse de Politiques	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15454	0317-0861	1911-9917		Controlled	Unique_Item_Investigations	6	6	0
Canadian Public Policy = Analyse de Politiques	University of Toronto Press		EBSCOhost		EBSCOhost:KBID:15454	0317-0861	1911-9917		Controlled	Unique_Item_Requests	2	2	0
Canadian Veterinary Journal	Canadian Veterinary Medical Association		EBSCOhost		EBSCOhost:KBID:92976	0008-5286			Controlled	Total_Item_Investigations	16	16	0
Canadian Veterinary Journal	Canadian Veterinary Medical Association		EBSCOhost		EBSCOhost:KBID:92976	0008-5286			Controlled	Total_Item_Requests	8	8	0
Canadian Veterinary Journal	Canadian Veterinary Medical Association		EBSCOhost		EBSCOhost:KBID:92976	0008-5286			Controlled	Unique_Item_Investigations	12	12	0
Canadian Veterinary Journal	Canadian Veterinary Medical Association		EBSCOhost		EBSCOhost:KBID:92976	0008-5286			Controlled	Unique_Item_Requests	8	8	0
Canadian Winds: The Journal of the Canadian Band Association	CANADIAN WINDS/MANITOBA BAND		EBSCOhost		EBSCOhost:KBID:359253	1703-5295			Controlled	Total_Item_Investigations	1	1	0
Canadian Winds: The Journal of the Canadian Band Association	CANADIAN WINDS/MANITOBA BAND		EBSCOhost		EBSCOhost:KBID:359253	1703-5295			Controlled	Unique_Item_Investigations	1	1	0
Cancer	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90264	0008-543X	1097-0142		Controlled	Total_Item_Investigations	7	7	0
Cancer	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90264	0008-543X	1097-0142		Controlled	Total_Item_Requests	3	3	0
Cancer	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90264	0008-543X	1097-0142		Controlled	Unique_Item_Investigations	3	3	0
Cancer	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90264	0008-543X	1097-0142		Controlled	Unique_Item_Requests	1	1	0
Cancer Nursing Practice	RCNi Publishing Company Limited		EBSCOhost		EBSCOhost:KBID:123752	1475-4266	2047-8933		Controlled	Total_Item_Investigations	2	2	0
Cancer Nursing Practice	RCNi Publishing Company Limited		EBSCOhost		EBSCOhost:KBID:123752	1475-4266	2047-8933		Controlled	Unique_Item_Investigations	1	1	0
Cancers	MDPI AG		EBSCOhost		EBSCOhost:KBID:571316		2072-6694		Controlled	Total_Item_Investigations	17	17	0
Cancers	MDPI AG		EBSCOhost		EBSCOhost:KBID:571316		2072-6694		Controlled	Total_Item_Requests	7	7	0
Cancers	MDPI AG		EBSCOhost		EBSCOhost:KBID:571316		2072-6694		Controlled	Unique_Item_Investigations	10	10	0
Cancers	MDPI AG		EBSCOhost		EBSCOhost:KBID:571316		2072-6694		Controlled	Unique_Item_Requests	3	3	0
Cannabis Science and Technology	MJH Life Sciences		EBSCOhost		EBSCOhost:KBID:102067832	2643-8844	2643-8852		Controlled	Total_Item_Investigations	2	2	0
Cannabis Science and Technology	MJH Life Sciences		EBSCOhost		EBSCOhost:KBID:102067832	2643-8844	2643-8852		Controlled	Unique_Item_Investigations	2	2	0
