Report_Name	Database Master Report
Report_ID	DR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Method
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:42:00Z
Created_By	EBSCO Information Services

Database	Publisher	Publisher_ID	Platform	Proprietary_ID	Data_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Journal	Regular	Total_Item_Requests	119	119	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Journal	Regular	Unique_Item_Investigations	167	167	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Journal	Regular	Unique_Item_Requests	96	96	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Newspaper_or_Newsletter	Regular	Total_Item_Investigations	8	8	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Newspaper_or_Newsletter	Regular	Total_Item_Requests	5	5	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Newspaper_or_Newsletter	Regular	Unique_Item_Investigations	6	6	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Newspaper_or_Newsletter	Regular	Unique_Item_Requests	5	5	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Other	Regular	Total_Item_Investigations	1	1	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Other	Regular	Unique_Item_Investigations	1	1	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Database	Regular	Searches_Automated	22801	22801	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Database	Regular	Searches_Regular	105	105	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Journal	Regular	Total_Item_Investigations	102	102	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Journal	Regular	Total_Item_Requests	65	65	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Journal	Regular	Unique_Item_Investigations	71	71	0
SPORTDiscus with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:s3h	Journal	Regular	Unique_Item_Requests	53	53	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Book	Regular	Total_Item_Investigations	102	102	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Book	Regular	Unique_Item_Investigations	85	85	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Book	Regular	Unique_Title_Investigations	82	82	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Database	Regular	Searches_Automated	15783	15783	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Other	Regular	Total_Item_Investigations	78	78	0
Springer Nature eBooks	Springer Science & Business Media B.V.		EBSCOhost	EBSCOhost:edssjb	Other	Regular	Unique_Item_Investigations	63	63	0
Springer Nature Journals	Undefined		EBSCOhost	EBSCOhost:edssjs	Database	Regular	Searches_Automated	15881	15881	0
Springer Nature Journals	Undefined		EBSCOhost	EBSCOhost:edssjs	Journal	Regular	Total_Item_Investigations	257	257	0
Springer Nature Journals	Undefined		EBSCOhost	EBSCOhost:edssjs	Journal	Regular	Total_Item_Requests	1	1	0
Springer Nature Journals	Undefined		EBSCOhost	EBSCOhost:edssjs	Journal	Regular	Unique_Item_Investigations	225	225	0
Springer Nature Journals	Undefined		EBSCOhost	EBSCOhost:edssjs	Journal	Regular	Unique_Item_Requests	1	1	0
SSOAR – Social Science Open Access Repository	GESIS - Leibniz-Institut fur Sozialwissenschaften		EBSCOhost	EBSCOhost:edsgso	Database	Regular	Searches_Automated	19242	19242	0
SSOAR – Social Science Open Access Repository	GESIS - Leibniz-Institut fur Sozialwissenschaften		EBSCOhost	EBSCOhost:edsgso	Journal	Regular	Total_Item_Investigations	3	3	0
SSOAR – Social Science Open Access Repository	GESIS - Leibniz-Institut fur Sozialwissenschaften		EBSCOhost	EBSCOhost:edsgso	Journal	Regular	Unique_Item_Investigations	3	3	0
Supplemental Index	EBSCO Publishing		EBSCOhost	EBSCOhost:edo	Database	Regular	Searches_Automated	22865	22865	0
Supplemental Index	EBSCO Publishing		EBSCOhost	EBSCOhost:edo	Database	Regular	Total_Item_Investigations	177	177	0
Supplemental Index	EBSCO Publishing		EBSCOhost	EBSCOhost:edo	Database	Regular	Unique_Item_Investigations	153	153	0
Sustainable Organization Library (SOL)	GSE Research Limited		EBSCOhost	EBSCOhost:edssol	Database	Regular	Searches_Automated	15774	15774	0
Swedish National Bibliography	National Library of Sweden		EBSCOhost	EBSCOhost:edslib	Database	Regular	Searches_Automated	15751	15751	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Book	Regular	Total_Item_Investigations	3	3	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Book	Regular	Unique_Item_Investigations	2	2	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Book	Regular	Unique_Title_Investigations	2	2	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Database	Regular	Searches_Automated	15793	15793	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Journal	Regular	Total_Item_Investigations	52	52	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Journal	Regular	Unique_Item_Investigations	47	47	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Other	Regular	Total_Item_Investigations	17	17	0
SwePub	Undefined		EBSCOhost	EBSCOhost:edsswe	Other	Regular	Unique_Item_Investigations	15	15	0
TDX	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edstdx	Database	Regular	Searches_Automated	15763	15763	0
TDX	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edstdx	Other	Regular	Total_Item_Investigations	11	11	0
TDX	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edstdx	Other	Regular	Unique_Item_Investigations	5	5	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Book	Regular	Total_Item_Investigations	10	10	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Book	Regular	Unique_Item_Investigations	10	10	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Book	Regular	Unique_Title_Investigations	10	10	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Database	Regular	Searches_Automated	15695	15695	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Other	Regular	Total_Item_Investigations	9	9	0
The O’Reilly Learning Platform	Undefined		EBSCOhost	EBSCOhost:edsool	Other	Regular	Unique_Item_Investigations	8	8	0
Times Digital Archive	Cengage Learning		EBSCOhost	EBSCOhost:edsgtd	Database	Regular	Searches_Automated	15758	15758	0
Times Digital Archive	Cengage Learning		EBSCOhost	EBSCOhost:edsgtd	Other	Regular	Total_Item_Investigations	1	1	0
Times Digital Archive	Cengage Learning		EBSCOhost	EBSCOhost:edsgtd	Other	Regular	Unique_Item_Investigations	1	1	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Book	Regular	Total_Item_Investigations	3	3	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Book	Regular	Unique_Item_Investigations	3	3	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Book	Regular	Unique_Title_Investigations	3	3	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Database	Regular	Searches_Automated	15773	15773	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Other	Regular	Total_Item_Investigations	4	4	0
Torrossa	Casalini Libri		EBSCOhost	EBSCOhost:edstor	Other	Regular	Unique_Item_Investigations	2	2	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Book	Regular	Total_Item_Investigations	9	9	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Book	Regular	Unique_Item_Investigations	9	9	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Book	Regular	Unique_Title_Investigations	9	9	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Database	Regular	Searches_Automated	15712	15712	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Other	Regular	Total_Item_Investigations	4	4	0
UC Press E-Books	University of California Press		EBSCOhost	EBSCOhost:edspeb	Other	Regular	Unique_Item_Investigations	4	4	0
University Press Scholarship Online	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsups	Database	Regular	Searches_Automated	19176	19176	0
University Press Scholarship Online	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsups	Other	Regular	Total_Item_Investigations	1	1	0
University Press Scholarship Online	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsups	Other	Regular	Unique_Item_Investigations	1	1	0
USPTO Patent Applications	U.S. Patent & Trademark Office		EBSCOhost	EBSCOhost:edspap	Database	Regular	Searches_Automated	15689	15689	0
USPTO Patent Grants	U.S. Patent & Trademark Office		EBSCOhost	EBSCOhost:edspgr	Database	Regular	Searches_Automated	15689	15689	0
USPTO Patent Grants	U.S. Patent & Trademark Office		EBSCOhost	EBSCOhost:edspgr	Other	Regular	Total_Item_Investigations	1	1	0
USPTO Patent Grants	U.S. Patent & Trademark Office		EBSCOhost	EBSCOhost:edspgr	Other	Regular	Unique_Item_Investigations	1	1	0
Wiley Digital Archives	Undefined		EBSCOhost	EBSCOhost:edsrai	Database	Regular	Searches_Automated	15698	15698	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Database	Regular	Searches_Automated	22800	22800	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Database	Regular	Searches_Regular	103	103	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Journal	Regular	Total_Item_Investigations	9	9	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Journal	Regular	Unique_Item_Investigations	9	9	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Other	Regular	Total_Item_Investigations	3	3	0
Women's Studies International	EBSCO Publishing		EBSCOhost	EBSCOhost:fyh	Other	Regular	Unique_Item_Investigations	3	3	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Book	Regular	Total_Item_Investigations	8	8	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Book	Regular	Unique_Item_Investigations	4	4	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Book	Regular	Unique_Title_Investigations	4	4	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Database	Regular	Searches_Automated	436	436	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Other	Regular	Total_Item_Investigations	8	8	0
World Affairs Online WAO	Fachinformationsverbund Internationale Beziehungen		EBSCOhost	EBSCOhost:edswao	Other	Regular	Unique_Item_Investigations	7	7	0
World Bank eLibrary	World Bank Publications		EBSCOhost	EBSCOhost:edswbe	Database	Regular	Searches_Automated	15773	15773	0
스콜라(Scholar)	Kyobo Book		EBSCOhost	EBSCOhost:edskyo	Database	Regular	Searches_Automated	15752	15752	0
스콜라(Scholar)	Kyobo Book		EBSCOhost	EBSCOhost:edskyo	Journal	Regular	Total_Item_Investigations	7	7	0
스콜라(Scholar)	Kyobo Book		EBSCOhost	EBSCOhost:edskyo	Journal	Regular	Unique_Item_Investigations	6	6	0
