Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Incivility Online: Affective and Behavioral Reactions to Uncivil Political Posts in a Web-based Experiment	Routledge		Taylor & Francis Online	10.1080/19331681.2014.997416						Total_Item_Requests	1	1	0
Individual differences in positive affect moderate age-related declines in episodic long-term memory	Routledge		Taylor & Francis Online	10.1080/20445911.2011.570254						Unique_Item_Investigations	1	1	0
Individual differences in positive affect moderate age-related declines in episodic long-term memory	Routledge		Taylor & Francis Online	10.1080/20445911.2011.570254						Unique_Item_Requests	1	1	0
Individual differences in positive affect moderate age-related declines in episodic long-term memory	Routledge		Taylor & Francis Online	10.1080/20445911.2011.570254						Total_Item_Investigations	2	2	0
Individual differences in positive affect moderate age-related declines in episodic long-term memory	Routledge		Taylor & Francis Online	10.1080/20445911.2011.570254						Total_Item_Requests	2	2	0
Inference and Inductive Risk in Disorders of Consciousness	Taylor & Francis		Taylor & Francis Online	10.1080/21507740.2016.1150908						Unique_Item_Investigations	1	1	0
Inference and Inductive Risk in Disorders of Consciousness	Taylor & Francis		Taylor & Francis Online	10.1080/21507740.2016.1150908						Unique_Item_Requests	1	1	0
Inference and Inductive Risk in Disorders of Consciousness	Taylor & Francis		Taylor & Francis Online	10.1080/21507740.2016.1150908						Total_Item_Investigations	2	2	0
Inference and Inductive Risk in Disorders of Consciousness	Taylor & Francis		Taylor & Francis Online	10.1080/21507740.2016.1150908						Total_Item_Requests	2	2	0
Influence of Black Oxide Coating on Micropitting and ZDDP Tribofilm Formation	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1940407						Unique_Item_Investigations	1	1	0
Influence of Black Oxide Coating on Micropitting and ZDDP Tribofilm Formation	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1940407						Unique_Item_Requests	1	1	0
Influence of Black Oxide Coating on Micropitting and ZDDP Tribofilm Formation	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1940407						Total_Item_Investigations	5	5	0
Influence of Black Oxide Coating on Micropitting and ZDDP Tribofilm Formation	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1940407						Total_Item_Requests	5	5	0
Influence of High Electrical Currents on WEC Formation in Rolling Bearings	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1909789						Unique_Item_Investigations	1	1	0
Influence of High Electrical Currents on WEC Formation in Rolling Bearings	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1909789						Unique_Item_Requests	1	1	0
Influence of High Electrical Currents on WEC Formation in Rolling Bearings	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1909789						Total_Item_Investigations	7	7	0
Influence of High Electrical Currents on WEC Formation in Rolling Bearings	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2021.1909789						Total_Item_Requests	7	7	0
Innovation Nation: Teaching middle school students to be design thinkers	Routledge		Taylor & Francis Online	10.1080/00940771.2023.2185436						Unique_Item_Investigations	1	1	0
Innovation Nation: Teaching middle school students to be design thinkers	Routledge		Taylor & Francis Online	10.1080/00940771.2023.2185436						Unique_Item_Requests	1	1	0
Innovation Nation: Teaching middle school students to be design thinkers	Routledge		Taylor & Francis Online	10.1080/00940771.2023.2185436						Total_Item_Investigations	2	2	0
Innovation Nation: Teaching middle school students to be design thinkers	Routledge		Taylor & Francis Online	10.1080/00940771.2023.2185436						Total_Item_Requests	2	2	0
Innovative Education in Agroecology: Experiential Learning for a Sustainable Agriculture	Taylor & Francis		Taylor & Francis Online	10.1080/07352689.2011.554497						Unique_Item_Investigations	1	1	0
Innovative Education in Agroecology: Experiential Learning for a Sustainable Agriculture	Taylor & Francis		Taylor & Francis Online	10.1080/07352689.2011.554497						Total_Item_Investigations	1	1	0
Inorganic-based phytohormone delivery vector of 2-chloroethylphosphonate nanohybrid: a new stimulating compound with controlled release property to increase latex production	Taylor & Francis		Taylor & Francis Online	10.1080/17458080903531013						Unique_Item_Investigations	1	1	0
Inorganic-based phytohormone delivery vector of 2-chloroethylphosphonate nanohybrid: a new stimulating compound with controlled release property to increase latex production	Taylor & Francis		Taylor & Francis Online	10.1080/17458080903531013						Unique_Item_Requests	1	1	0
Inorganic-based phytohormone delivery vector of 2-chloroethylphosphonate nanohybrid: a new stimulating compound with controlled release property to increase latex production	Taylor & Francis		Taylor & Francis Online	10.1080/17458080903531013						Total_Item_Investigations	2	2	0
Inorganic-based phytohormone delivery vector of 2-chloroethylphosphonate nanohybrid: a new stimulating compound with controlled release property to increase latex production	Taylor & Francis		Taylor & Francis Online	10.1080/17458080903531013						Total_Item_Requests	2	2	0
Integrating phenomenography with discourse analysis to study Hong Kong prospective teachers’ conceptions of curriculum leadership	Routledge		Taylor & Francis Online	10.1080/0305764X.2021.1946484						Unique_Item_Investigations	1	1	0
Integrating phenomenography with discourse analysis to study Hong Kong prospective teachers’ conceptions of curriculum leadership	Routledge		Taylor & Francis Online	10.1080/0305764X.2021.1946484						Unique_Item_Requests	1	1	0
Integrating phenomenography with discourse analysis to study Hong Kong prospective teachers’ conceptions of curriculum leadership	Routledge		Taylor & Francis Online	10.1080/0305764X.2021.1946484						Total_Item_Investigations	2	2	0
Integrating phenomenography with discourse analysis to study Hong Kong prospective teachers’ conceptions of curriculum leadership	Routledge		Taylor & Francis Online	10.1080/0305764X.2021.1946484						Total_Item_Requests	2	2	0
Integrating social-ecological systems and global production networks: local effects of trophy hunting in Namibian conservancies	Routledge		Taylor & Francis Online	10.1080/0376835X.2020.1835608						Unique_Item_Investigations	1	1	0
Integrating social-ecological systems and global production networks: local effects of trophy hunting in Namibian conservancies	Routledge		Taylor & Francis Online	10.1080/0376835X.2020.1835608						Unique_Item_Requests	1	1	0
Integrating social-ecological systems and global production networks: local effects of trophy hunting in Namibian conservancies	Routledge		Taylor & Francis Online	10.1080/0376835X.2020.1835608						Total_Item_Investigations	1	1	0
Integrating social-ecological systems and global production networks: local effects of trophy hunting in Namibian conservancies	Routledge		Taylor & Francis Online	10.1080/0376835X.2020.1835608						Total_Item_Requests	1	1	0
Intention to Adopt Intelligent Clothing in the Fashion Retail Industry: Extending the HISAM Model with Technology Readiness	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2254622						Unique_Item_Investigations	1	1	0
Intention to Adopt Intelligent Clothing in the Fashion Retail Industry: Extending the HISAM Model with Technology Readiness	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2254622						Unique_Item_Requests	1	1	0
Intention to Adopt Intelligent Clothing in the Fashion Retail Industry: Extending the HISAM Model with Technology Readiness	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2254622						Total_Item_Investigations	2	2	0
Intention to Adopt Intelligent Clothing in the Fashion Retail Industry: Extending the HISAM Model with Technology Readiness	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2254622						Total_Item_Requests	2	2	0
Interaction ritual chains and religious economy: explorations on ritual in Shenzhen	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1911474						Unique_Item_Investigations	1	1	0
Interaction ritual chains and religious economy: explorations on ritual in Shenzhen	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1911474						Unique_Item_Requests	1	1	0
Interaction ritual chains and religious economy: explorations on ritual in Shenzhen	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1911474						Total_Item_Investigations	2	2	0
Interaction ritual chains and religious economy: explorations on ritual in Shenzhen	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1911474						Total_Item_Requests	2	2	0
Intercollegiate perfectionistic athletes’ perspectives on success and failure in sport	Routledge		Taylor & Francis Online	10.1080/10413200.2020.1740826						Unique_Item_Investigations	2	2	0
Intercollegiate perfectionistic athletes’ perspectives on success and failure in sport	Routledge		Taylor & Francis Online	10.1080/10413200.2020.1740826						Unique_Item_Requests	2	2	0
Intercollegiate perfectionistic athletes’ perspectives on success and failure in sport	Routledge		Taylor & Francis Online	10.1080/10413200.2020.1740826						Total_Item_Investigations	4	4	0
Intercollegiate perfectionistic athletes’ perspectives on success and failure in sport	Routledge		Taylor & Francis Online	10.1080/10413200.2020.1740826						Total_Item_Requests	4	4	0
Interconversion between Dehydro-L-Ascorbic Acid and L-Ascorbic Acid	Taylor & Francis		Taylor & Francis Online	10.1271/bbb.64.476						Unique_Item_Investigations	1	1	0
Interconversion between Dehydro-L-Ascorbic Acid and L-Ascorbic Acid	Taylor & Francis		Taylor & Francis Online	10.1271/bbb.64.476						Unique_Item_Requests	1	1	0
Interconversion between Dehydro-L-Ascorbic Acid and L-Ascorbic Acid	Taylor & Francis		Taylor & Francis Online	10.1271/bbb.64.476						Total_Item_Investigations	1	1	0
Interconversion between Dehydro-L-Ascorbic Acid and L-Ascorbic Acid	Taylor & Francis		Taylor & Francis Online	10.1271/bbb.64.476						Total_Item_Requests	1	1	0
Internalized Stigma Within Sexual and Gender Minorities: Change Strategies and Clinical Implications	Routledge		Taylor & Francis Online	10.1080/15538605.2015.1112336						Unique_Item_Investigations	1	1	0
Internalized Stigma Within Sexual and Gender Minorities: Change Strategies and Clinical Implications	Routledge		Taylor & Francis Online	10.1080/15538605.2015.1112336						Unique_Item_Requests	1	1	0
Internalized Stigma Within Sexual and Gender Minorities: Change Strategies and Clinical Implications	Routledge		Taylor & Francis Online	10.1080/15538605.2015.1112336						Total_Item_Investigations	1	1	0
Internalized Stigma Within Sexual and Gender Minorities: Change Strategies and Clinical Implications	Routledge		Taylor & Francis Online	10.1080/15538605.2015.1112336						Total_Item_Requests	1	1	0
International Adoption: Counseling and the Adoption Triad	Routledge		Taylor & Francis Online	10.1080/10926755.2013.794440						Unique_Item_Investigations	1	1	0
International Adoption: Counseling and the Adoption Triad	Routledge		Taylor & Francis Online	10.1080/10926755.2013.794440						Unique_Item_Requests	1	1	0
International Adoption: Counseling and the Adoption Triad	Routledge		Taylor & Francis Online	10.1080/10926755.2013.794440						Total_Item_Investigations	1	1	0
International Adoption: Counseling and the Adoption Triad	Routledge		Taylor & Francis Online	10.1080/10926755.2013.794440						Total_Item_Requests	1	1	0
International service learning: benefits, challenges and experiences of pre-service teachers	Routledge		Taylor & Francis Online	10.1080/1359866X.2022.2050355						Unique_Item_Investigations	1	1	0
International service learning: benefits, challenges and experiences of pre-service teachers	Routledge		Taylor & Francis Online	10.1080/1359866X.2022.2050355						Unique_Item_Requests	1	1	0
International service learning: benefits, challenges and experiences of pre-service teachers	Routledge		Taylor & Francis Online	10.1080/1359866X.2022.2050355						Total_Item_Investigations	2	2	0
International service learning: benefits, challenges and experiences of pre-service teachers	Routledge		Taylor & Francis Online	10.1080/1359866X.2022.2050355						Total_Item_Requests	2	2	0
Interpretation and Sustainable Tourism: The Potential and the Pitfalls	Routledge		Taylor & Francis Online	10.1080/09669589309450706						Unique_Item_Investigations	1	1	0
Interpretation and Sustainable Tourism: The Potential and the Pitfalls	Routledge		Taylor & Francis Online	10.1080/09669589309450706						Unique_Item_Requests	1	1	0
Interpretation and Sustainable Tourism: The Potential and the Pitfalls	Routledge		Taylor & Francis Online	10.1080/09669589309450706						Total_Item_Investigations	2	2	0
Interpretation and Sustainable Tourism: The Potential and the Pitfalls	Routledge		Taylor & Francis Online	10.1080/09669589309450706						Total_Item_Requests	1	1	0
Interracial couples and the phenomenology of race, place, and space in contemporary England	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1993007						Unique_Item_Investigations	2	2	0
Interracial couples and the phenomenology of race, place, and space in contemporary England	Routledge		Taylor & Francis Online	10.1080/1070289X.2021.1993007						Unique_Item_Requests	2	2	0
